logFC	logCPM	LR	PValue	FDR
RFC3	1.96973840290179	5.11708061638122	42.969088892531	5.5611626444923e-11	1.37071785405028e-09
RFC4	2.20183801126451	4.83708620963658	42.1077289662862	8.63811071169642e-11	2.07502782903836e-09
RFC5	1.25849657998299	4.66590668212643	25.5437048029804	4.32474765650611e-07	5.0212596475013e-06
RFWD3	1.27453498059581	6.35929978110809	34.8230408682556	3.61074887907326e-09	6.53787580894852e-08
RFX2	-1.39798953916283	4.36081645071652	35.4248024749585	2.65089652654702e-09	4.94883870597692e-08
RGAG4	-1.95507313429426	2.39010872302922	36.2587551626123	1.72782052259329e-09	3.33373650685785e-08
RGL3	-2.04081770608349	3.08077867642094	11.9149141522577	0.000556863041517807	0.00251729481473009
RGMA	-1.25339571157067	6.09884681207869	6.76673484342834	0.00928725966395096	0.0262438447720015
RGMB	-2.65102469616424	5.80202741985548	179.792818835743	5.37844226692093e-41	3.74679272868239e-38
RGN	-2.85449300832261	1.44203779353391	28.3269451262793	1.02459818961827e-07	1.3575156794582e-06
RGS11	-2.58322701123552	1.39198943088687	41.4651430549872	1.19991467270058e-10	2.84115753271285e-09
RGS19	1.28030193559964	4.38011296325878	26.5335951889129	2.58994694176974e-07	3.14500346066645e-06
RGS1	2.02406599415888	5.54826681567861	16.5109549565093	4.83697965805084e-05	0.000315225321289812
RGS2	-1.44351546233397	5.6761365770945	17.7299818902894	2.54582316611632e-05	0.000181750352894906
RHBDF2	1.34630899584793	6.36308679217662	25.2439264177503	5.05184034425308e-07	5.80435406219911e-06
RHOBTB1	-1.16306239908527	4.18871223363495	16.8008817115746	4.15140095500397e-05	0.000277095022896786
RHOBTB3	-1.04597124674978	5.98166291876414	11.546659297268	0.0006787109972952	0.00297168996367822
RHOB	-1.33278187800587	8.22165394550615	27.3005534443394	1.7416155455655e-07	2.19962054972376e-06
RHOU	-1.75322429793647	5.1654896315113	26.5049251888879	2.62867064558411e-07	3.18910033592587e-06
RHPN1	1.15114488723101	4.14360555760693	7.80640623031988	0.00520613363323185	0.0163212659330784
RIBC2	2.63507576046063	0.956121926914536	14.8411075028942	0.000116958199458206	0.000673948074892825
RIC3	-2.53447502002223	0.852105879174706	29.7846821348666	4.8279153614253e-08	6.8417866941997e-07
RIMBP3	1.36993738754291	1.37197308783864	8.04104043891877	0.0045729264022419	0.0146875161029056
RIMS3	-2.17847736968471	3.49805347754779	40.4363498280055	2.03126622603187e-10	4.61163632380065e-09
RIMS4	-4.4934398393323	1.05802591900904	79.7783595081855	4.18855269811416e-19	4.69827826374907e-17
RIPK2	1.17732014442684	4.83550625824797	19.7348017871467	8.89663805975149e-06	7.15406448109786e-05
RNASE1	-1.56644777806543	6.81878724232812	19.45532144157	1.02980524477058e-05	8.14247444431504e-05
RNASE2	3.96943824961239	0.941918865610444	12.4637778883338	0.000414919900083636	0.00197265797324246
RNASE4	-1.57285857559213	5.43542110891412	18.8401266444841	1.4214497743713e-05	0.000108439822556649
RNASEH2A	2.03760862996156	4.58373393696432	49.8105520139644	1.69330838838701e-12	5.70295924394158e-11
RNF122	-1.12046083309611	3.10445529086413	19.2096650266322	1.17118918248173e-05	9.14564012939716e-05
RNF150	-2.39528982770365	2.56740747916245	29.8898587217879	4.57298462022457e-08	6.50838972400994e-07
RNF157	1.26947588821361	3.59021580869651	4.52981055024406	0.0333093049802144	0.0747004338729445
RNF180	-2.47128177325268	1.70295171933318	90.2915461724027	2.05528898947691e-21	3.20044765467252e-19
RNF182	2.73522360466942	0.8455774822308	7.90854499805596	0.00492018270687394	0.0155984522893853
RNF186	5.62534297591184	2.08399940473549	8.72343646043029	0.00314145357296957	0.0107637275412439
RNF43	1.2512521080553	6.21312265367619	7.43596401881732	0.00639331072065775	0.019306835660193
RNFT2	2.01247351094677	3.02084167888911	15.3825170723528	8.77968672238827e-05	0.000526542516798963
RNLS	-1.72148821177036	1.83942876569669	17.2560846431556	3.26649789844909e-05	0.000227554558862485
ROBO2	1.14050183261508	2.63299989752539	4.29485195330236	0.03822792421391	0.0835153164050825
ROGDI	-1.07390510790627	4.8794106240212	38.2545638309801	6.20916874730688e-10	1.29018143703852e-08
ROR1	-2.13524749769478	3.03666658882402	35.8329787221979	2.14977983265337e-09	4.10007000936599e-08
ROR2	-1.32312872940894	4.3820961074999	11.0506718635393	0.000886550653436647	0.00372756812226412
RORC	-2.38354607655708	3.48668674578435	18.5499100001675	1.65513043301942e-05	0.000123770092720028
ROS1	5.75654584447947	2.35778228659277	12.9827904336134	0.000314367103633155	0.00156250956954128
RPA3	1.54213760477285	4.60657237533502	35.8572266494161	2.12319050009686e-09	4.05520194217633e-08
RPH3AL	-1.21604834293414	3.41812902416196	13.5201307116096	0.000236017976978666	0.0012231534625253
RPL22L1	1.19838011870775	5.32741939629151	9.83596818567193	0.00171132182770028	0.00645620883543664
RPL36A	1.14044970389742	3.18988709935143	15.9574956929166	6.47807519972929e-05	0.000406389072250765
RPL39L	2.78577032620546	3.49156584059459	24.9629847713929	5.8441600495699e-07	6.61704896630515e-06
RPLP0P2	4.29313948863457	2.70088894846514	35.0150555247384	3.27165885110615e-09	5.97292090389531e-08
RPP25	1.02188034292271	5.43934197752877	13.2075702709409	0.000278820603608929	0.00141019087098502
RPP40	1.1657600750908	3.04660962953856	14.4356163913066	0.00014503326729916	0.000809641638958954
RPS6KA2	-1.16553784735638	5.48337753971143	21.9564380632115	2.78909693927722e-06	2.58701342682703e-05
RPS6KA5	-1.1118386082575	3.69686829305842	23.9941454592567	9.66290776859847e-07	1.03310377403206e-05
RPS6KL1	1.03778299536808	2.16698342521156	5.4477472612798	0.0195935766106469	0.0484839371879831
RRAD	-1.07026760692318	4.67826662878545	4.17485591253387	0.0410280511322631	0.0884441831900056
RRM2	2.34712284586976	6.78231528965931	45.284215580667	1.70417087677007e-11	4.6222142878952e-10
RSAD2	2.17007876865977	4.93469775551512	13.9284448962532	0.000189902764198137	0.00101541424989623
RSPO3	-2.11974915440171	3.04489184730506	18.5266799007354	1.67542544753297e-05	0.000125146338733332
RTKN2	1.2991636712567	3.92799116603492	10.4020555130691	0.00125875117082887	0.00499126138319083
RTKN	1.34410930568226	5.81617954609101	33.6962420685347	6.44250252529376e-09	1.09605351445743e-07
RTN1	-1.15862838194819	1.98572370149836	8.44740722579522	0.00365564235779128	0.0121916704953829
RTN4RL2	1.65353458259726	2.31052245921164	14.0388133442568	0.000179075907146667	0.000967843489993172
RTN4R	1.89737061487536	4.02898693778335	26.6322631965239	2.4609965048493e-07	3.01329784812075e-06
RTP4	1.77648733521192	3.60285093433427	14.6441590276995	0.00012983638582135	0.000732841962785239
RUNX1T1	-1.3495914634653	1.37218807644555	13.0159042442721	0.000308856592857779	0.00153861286716589
RUNX2	1.67497891059411	4.42954702841458	16.4563174470172	4.97840056589138e-05	0.000323010342598718
RUNX3	1.98452810479772	5.42935676358553	17.8389298336266	2.40413827772816e-05	0.000172847225660021
RUSC2	-1.01243334785103	5.19256522799183	20.3225165132204	6.54261013571304e-06	5.48088530103151e-05
RUVBL1	1.59516439233144	5.81742008048134	39.345492744622	3.55071535033779e-10	7.74254833230164e-09
RYR1	1.97183680417984	4.29612380633317	6.41635913208239	0.0113073750792046	0.0308777422216531
RYR2	-3.2383202507594	3.50139761533126	51.4432315678249	7.36976290787564e-13	2.68722264045846e-11
RYR3	-1.97568616555248	1.66654191742001	17.7973991074938	2.45718903741352e-05	0.000176373937631265
S100A10	1.05654110339001	9.24733658978976	9.87890344266654	0.00167184543571249	0.00632786565258523
S100A11	1.20416386055885	9.9439169314901	17.0976353826501	3.55064850294856e-05	0.000243812768569693
S100A1	-1.25254802411889	1.47373875491765	8.0865748795969	0.00445943615397089	0.0143788299473712
S100A3	1.80827612988001	1.62170280865808	12.0240086917029	0.000525196238913235	0.00239872236654782
S100A6	1.27457358422495	9.34701343892089	10.7133459058985	0.00106365505145737	0.00432786297604971
S100A7A	7.76571327788836	5.64626782649968	16.0078781414323	6.30794511134064e-05	0.000397959778330337
S100A7	6.3799062330833	8.92955777492237	15.4315667464133	8.55472825110956e-05	0.000515621052512232
S100B	-1.18407931965041	2.04970810846668	8.17688654731452	0.00424275198076476	0.0138045883031963
S1PR1	-1.48701435511938	4.74332015223917	21.8156181004927	3.001469628766e-06	2.75885083377408e-05
S1PR3	-2.01539761943738	5.40860612369914	35.2983291649226	2.82874632576263e-09	5.25860763592615e-08
S1PR5	2.16323558847658	3.73387274210707	7.62599557082768	0.00575329014889998	0.0177217939052455
SAA1	4.33405525623796	4.61362585248236	22.043600106981	2.66526855599729e-06	2.49487232016832e-05
SAA2	5.06024314189794	3.21717657847253	22.7292190489457	1.8651019378389e-06	1.83933379345052e-05
SAC3D1	1.04908352461332	4.13240825404351	18.5874115737562	1.62288687861477e-05	0.000121702723656346
SAGE1	9.04448464001343	1.76919900756173	8.30312587411579	0.00395769011218628	0.0130211251118314
SALL4	4.8308258796848	2.81538976494337	41.0844315231186	1.45793023747892e-10	3.39141733273654e-09
SAMD11	-1.04751033066284	1.90321540253251	5.45121804402993	0.0195546882338274	0.0484148622265131
SAMD4A	-1.36341405268847	4.78030908286901	23.3604247925153	1.34313605552475e-06	1.38133246549538e-05
SAMD9L	1.29113010091786	6.18067151619146	7.94687880335673	0.00481703823777004	0.0153302039228479
SAMD9	1.35453984833959	7.73800385994056	7.50508441261138	0.00615250568188779	0.0187070104588845
SAMSN1	1.37580899147431	3.13914006993818	12.5598295236676	0.000394127701156626	0.00189078443367492
SARDH	-1.9408183277094	1.74695775859711	24.7155420349962	6.64461796105946e-07	7.3968177739767e-06
SASH1	-1.2208282881564	6.08493415801223	18.3324659954916	1.85518520748873e-05	0.000136874199589302
SASS6	1.39157644998353	3.87410226819013	34.0645665491942	5.33133022623229e-09	9.22424665024975e-08
SATB1	-1.14269695112459	4.82697062619054	23.7884463934246	1.07525952568371e-06	1.13403466788443e-05
SATB2	1.30609542479541	3.76590416642518	10.3586346328171	0.00128870483187951	0.00509021102797888
SBK1	1.27031897342518	4.07941584349295	4.73487950774984	0.0295569185001822	0.0678486599494297
SCARA5	-4.02388913785922	3.21007079338041	58.2595536715406	2.29718698341088e-14	1.11375702975921e-12
SCARB1	1.54881147243423	6.1040472825577	18.7255872198291	1.50943400698147e-05	0.000114099763086275
SCD	1.80247908747278	9.01488068310426	18.9756398069949	1.32398044613036e-05	0.000101944183740439
SCML2	1.27157248421111	2.05541672322092	4.32791192024402	0.0374922126612012	0.0823236441246946
SCN1B	-1.02016899893646	1.85419675406993	11.3843143704829	0.000740668862802456	0.00319020275563075
SCN4B	-1.31642321662609	2.59584276957402	12.2227889313025	0.00047209308060962	0.00219689344278454
SCN7A	-3.34311745344386	2.0813382826437	26.8395009332437	2.21072105943033e-07	2.75269086948447e-06
SCN8A	1.61354510607318	2.54155401234393	9.33462634734829	0.00224863936715764	0.00814086177891096
SCNN1B	-2.71319536316719	4.21823187007786	20.5902465586275	5.68851902670477e-06	4.84824454845231e-05
SCNN1G	-2.96081268372934	2.73951955841313	26.8005916471179	2.25568267428931e-07	2.79552583116978e-06
SCO2	1.01946755679813	5.03546385139385	12.904233866499	0.000327839699230546	0.00162095116138046
SCUBE1	-2.96010199073588	2.77927799397012	35.3998786959654	2.68503605852533e-09	5.00551229163961e-08
SCUBE2	-4.06021044284821	2.89100380633046	160.088387287909	1.082272968194e-36	5.50960192577529e-34
SDC1	1.10961088815119	9.53517780467811	6.8211858258754	0.00900827343044162	0.0256250821245057
SDPR	-2.21425270618157	4.46783392321987	48.2470007774235	3.75772520696607e-12	1.1675410995165e-10
SDS	3.28930758640343	2.9795823809275	32.5867368722243	1.13989982219134e-08	1.8385271783816e-07
SEC14L1	-1.03744964104636	6.60656669446569	31.3107488754869	2.19858999177676e-08	3.35646333692701e-07
SEC61G	1.55116613696669	6.74130205703228	11.8008290043915	0.00059204352252555	0.00264471416272298
SECISBP2L	-1.35182488103589	5.80217396121457	73.4361400694688	1.0394533627475e-17	9.11139384723568e-16
SELENBP1	-1.8579440754536	5.59937926047662	17.8516957311717	2.38806369417444e-05	0.000171878254791152
SELM	-1.13070660234532	5.70597711876753	15.3954746697282	8.71968658028524e-05	0.000523418465200251
SEMA3B	-1.58999776006301	5.5402624903649	15.2868692034942	9.23562790875187e-05	0.000549900004499504
SEMA3E	-1.87550364717714	3.09924700383887	7.26152794348621	0.0070447329761715	0.0208786577860739
SEMA3G	-1.60164238007387	3.09248260094194	29.0600698406295	7.0168420783897e-08	9.53541291063307e-07
SEMA5B	1.89740709037385	2.31044102910195	10.62304363996	0.00111687065139725	0.0045111077027446
SEMA7A	1.41435196674468	3.75324940486134	11.9924051505605	0.000534178033016792	0.00243433549308799
SEPT3	1.46039380209516	3.19516638301638	6.26962878174638	0.0122824873028402	0.0331304263175857
SERPINA4	-2.75070289026845	2.79560494714638	9.18784232544257	0.00243627911942826	0.00870823397913919
SERPINA5	-2.8370209173969	3.07885836086984	19.0808967080787	1.25292770080956e-05	9.68111561466163e-05
SERPINB7	2.33132499105827	3.5754889319752	5.75403707339365	0.0164508097047524	0.0419661548329099
SERPINB9	1.24491541755693	5.39805922165857	11.4350016795318	0.000720734096211403	0.00311837060748916
SERPINE1	1.47635215552786	8.1368328613619	7.27943281512404	0.00697485554983004	0.0207179506412815
SERPINE2	1.2426078228729	6.52411760105332	5.39637953807221	0.0201785680859452	0.0495884751551375
SERPINH1	1.56152892254411	8.0309234524242	20.0323369975963	7.6143584158237e-06	6.24821128281727e-05
SERPINI1	-1.33188576357487	2.22936301947484	25.4290138523675	4.58963252960208e-07	5.31481856183842e-06
SERTAD4	1.24747927967076	3.20934472651229	6.34467155046573	0.0117734406950159	0.031986340730587
SESN1	-1.08713209619425	4.87198141760125	17.1859332610859	3.38936836134315e-05	0.000234754995451271
SETBP1	-1.32352384333991	4.9531917216544	14.096252618796	0.000173689473173071	0.000944516790024143
SF3B4	1.00848503597802	7.30665099078087	31.177510660389	2.3547837860349e-08	3.56612336292425e-07
SFN	1.21813788368965	9.67080597377852	4.75483720431924	0.0292160563682873	0.0671934604829702
SFRP4	2.22432348320992	5.34864181183452	6.81867217491646	0.0090209615243459	0.0256523615352828
SFTPA1	9.58706279261496	2.2984638697977	3.91349104377937	0.0478999982085332	0.10001646573405
SFTPA2	5.90660259164195	3.44345266081566	5.63359970855382	0.0176194134941482	0.044454928899837
SFTPB	9.71170021689087	3.19826229829644	7.82754008772275	0.00514560818548798	0.0161621428436447
SFTPC	10.0641839657955	2.76730819709445	4.06792653233568	0.0437048911951851	0.0930926842387303
SGCA	-3.39755307040543	1.63314828676674	49.0448499309268	2.50176226643952e-12	8.07642081916915e-11
SGCD	-2.03177520487579	3.9461469164826	32.728746815368	1.05958526325245e-08	1.73144080795178e-07
SGIP1	-1.10292280714809	2.16533325469614	14.2528398751714	0.000159819471510584	0.000880304005374153
SGOL1	2.64092676374683	3.23851612193977	60.6971479601258	6.65665136958215e-15	3.58160315153615e-13
SGOL2	2.34130599588101	4.31350447709626	68.719815152859	1.13494796650467e-16	8.29954214621865e-15
SGSM1	-1.64749982413128	2.34855864039071	11.3212307928336	0.000766259067648296	0.00328652139319275
SGSM2	-1.07708127413808	5.78444768516838	38.5419727440506	5.35887241050231e-10	1.12408930626638e-08
SGSM3	-1.35084000500175	5.92187966474648	64.3544304065655	1.03934414972094e-15	6.42839213350765e-14
SH2D2A	2.42407965719012	3.00938183071685	39.1605580760088	3.90346659778727e-10	8.41470421633751e-09
SH2D5	2.02634869293644	2.59081320194691	6.01881153162651	0.0141541752000595	0.0371159376513963
SH3BGRL2	-1.36327168267593	6.63569331885376	10.4764447459778	0.00120906201137516	0.00482312983199568
SH3BGR	-2.61561817563493	0.888330471608545	88.1085779538201	6.19583551575118e-21	9.11200876516474e-19
SH3BP1	1.49012357819917	6.8486924125629	18.4775651893893	1.71916136192923e-05	0.000127764288526082
SH3KBP1	1.01218171228555	6.07235827911013	7.74386008467141	0.00538954705566282	0.0167928542440567
SHC2	-1.4909816711848	3.66998959920104	24.565468126999	7.18274326843189e-07	7.92256582508037e-06
SHCBP1	2.34303311024934	4.2701842295554	49.8621697309941	1.64934208155602e-12	5.58329713336969e-11
SHFM1	1.42286099479126	7.0550948330591	19.9900912569235	7.78445096126068e-06	6.36018474834855e-05
SHISA2	2.51325003760095	4.5574880653225	7.92462064478673	0.00487665687874646	0.0155050277317051
SHISA3	-2.90269708167736	0.836006506221565	31.722904994283	1.77812694663993e-08	2.76235777766739e-07
SHOX2	2.4490257882547	1.74688902973925	11.7367002873425	0.000612795743114538	0.00272237632342602
SHROOM3	-1.40943565200789	7.53484000156101	12.4874716003637	0.000409690311505025	0.00195411205876775
SIDT2	-2.04421481795134	5.92525835387511	126.833844536369	2.01996556787305e-29	6.07642369462901e-27
SIGLEC10	1.712885526355	2.85654719213003	14.7603410720612	0.00012207615997887	0.000698573304574285
SIGLEC11	-6.39790792121267	1.00048513905299	224.824979026164	8.01647072583866e-51	1.51580009324572e-47
SIGLEC12	2.98973259757153	0.981634184824913	16.4594939332864	4.97006603802885e-05	0.000322627729668219
SIK2	-2.21191066737184	5.94732280612393	167.478066133172	2.63030181255678e-38	1.51368151265224e-35
SIRPB1	1.14313850551859	2.08140013176823	8.49235304596917	0.00356642254250686	0.0119658203587517
SIRPG	1.68458402729592	1.40997836007885	10.2392620959179	0.00137482574604832	0.00537107248367637
SIX1	3.18683016286451	3.04732338843064	22.1707611862747	2.49443840539309e-06	2.3549491250915e-05
SIX2	2.64928848337437	2.97881415144409	6.80707321676226	0.00907974675523323	0.0257730062303811
SIX4	1.07117498089913	4.22930445823233	5.31230331004829	0.0211753429018112	0.0516448937992212
SI	12.8419840031384	5.52690492675363	12.5819920050101	0.000389481381274699	0.0018712071007448
SKA1	2.78677229652386	3.68896808954902	50.3682438608688	1.27439832077995e-12	4.43893057206405e-11
SKA3	2.78617717395475	4.38205282507626	54.8971884957482	1.27002555322082e-13	5.387839173856e-12
SKAP1	2.01293935268816	2.62227433306305	11.6564392022075	0.000639806872965383	0.00282376917991657
SKP2	1.59379429086779	4.56809676260257	23.8663296208086	1.03262179212886e-06	1.09254852442986e-05
SLAIN1	-1.15065361538913	2.84415253756039	5.70987817468514	0.0168697100670882	0.0428492578100133
SLAMF8	1.72166824318005	4.10555435056107	15.6368312556435	7.67451370210332e-05	0.000470059525039517
SLC12A8	1.21390012215083	4.80494499263911	13.658973850203	0.000219191252389665	0.00114536731805354
SLC13A2	6.92888374575769	1.86477084519555	9.00143749354638	0.00269767332648838	0.00948125442097722
SLC13A3	-2.14799045978042	2.37661870356987	25.2504032844479	5.0349041146337e-07	5.78992101314436e-06
SLC13A5	3.72844928870433	2.40062227108884	6.51143762092079	0.0107182820784461	0.0294635891153297
SLC15A1	2.23528607409636	3.12341019692849	7.34539890771779	0.0067234611319033	0.0201111257721745
SLC15A2	1.23722683630266	3.27646954974819	8.49675226711989	0.00355780968933886	0.0119460093982976
SLC16A10	-1.57385986376401	1.77143473972221	19.438215728524	1.03906963525324e-05	8.20102903530822e-05
SLC16A13	1.3636112120334	3.03428419758887	17.7704341899169	2.49226185954429e-05	0.000178588369955514
SLC16A3	1.17946340756217	6.61860062237069	16.6699295720893	4.44805143657836e-05	0.000294224931606952
SLC16A6	-1.19325202298667	1.70950383567602	8.63545735692207	0.00329682462357579	0.011188915568628
SLC16A7	-3.06675763626757	2.60343296123164	86.7283949122518	1.24496448834197e-20	1.73456315449413e-18
SLC17A4	8.78721855541677	1.52017357856618	13.7145195875833	0.000212802918301281	0.00111727863016095
SLC19A2	-1.10910003716518	4.741635267751	28.1366340675551	1.13045668739313e-07	1.47853011011221e-06
SLC19A3	3.01305997225167	3.40170126656278	8.33453697318549	0.0038898390774466	0.0128618311339204
SLC1A2	-4.83093622050157	2.19993086099056	209.332028287324	1.92131856709034e-47	2.11921437950064e-44
SLC22A17	-1.84892403707033	3.60507735660228	37.5094268735178	9.09722362359483e-10	1.82164677582301e-08
SLC22A18AS	1.22061559157539	1.14150903692357	5.29913205066461	0.0213360534965913	0.0519613978266261
SLC22A20	1.33827594245675	1.72776588607942	4.47211432743174	0.0344523337443636	0.076808335765605
SLC22A4	1.2807812793424	1.02539067934851	11.7370858674102	0.0006126687985475	0.00272237632342602
SLC25A23	-1.23529498801351	6.64223548202151	32.8970831762963	9.71689489959593e-09	1.60165405841908e-07
SLC25A34	-1.16337579451733	1.0405689573938	14.3910575139843	0.000148505877543832	0.000826934705582733
SLC25A42	-1.02797178924712	3.0492232052212	20.9230284337702	4.78112213886005e-06	4.15242340091546e-05
SLC25A4	-2.54076116218844	4.8975488813858	152.644520174418	4.58102932448216e-35	2.02115013796153e-32
SLC26A7	-5.6317072715298	1.50876095285592	121.217536261127	3.42445970897977e-28	9.64386142724602e-26
SLC26A9	-3.98728277799767	4.94320785182633	71.2636119724107	3.12547146947513e-17	2.53795953190017e-15
SLC27A2	2.68087380720528	3.80169567663404	17.0297286599202	3.67991277712769e-05	0.000250166027314135
SLC27A6	-1.88652659676329	0.986707154540812	5.369621166933	0.020490427341764	0.0502243141288127
SLC28A3	1.95431930308404	3.12617197897234	8.18303222152241	0.00422840208868442	0.0137643606738156
SLC2A11	-1.04958882208497	1.96999891148954	14.4324399720971	0.000145278086097705	0.000810666419725642
SLC2A12	-1.78760403068166	5.77722772177373	12.6418783911845	0.000377200784301799	0.00182412480124904
SLC2A1	1.72462607018771	9.36044229354725	9.92042747496907	0.00163454414145832	0.00621333321549177
SLC2A2	8.85442243238727	1.58503049592057	6.02359727635931	0.0141158459666297	0.0370403268785054
SLC2A4	-3.73590661853161	2.78942336165128	100.660884612783	1.09160153290013e-23	2.1564832670845e-21
SLC2A5	1.44977701988089	2.18932619623082	9.72844989280898	0.00181437441038656	0.00678966912521246
SLC2A6	1.55929429707184	3.24440750725382	16.6634367808551	4.46330224490987e-05	0.000294938934166885
SLC2A9	1.47031087146238	3.11680283983545	9.90185574658736	0.00165112188496325	0.00626196254136779
SLC34A2	4.10735733454984	4.78473065810343	10.4769709593009	0.00120871768421097	0.00482312983199568
SLC35D3	3.31526661140315	1.12015442123703	5.75575413598403	0.0164347396341825	0.0419456640566987
SLC38A6	1.12515784074703	2.86557735203534	18.6001566686782	1.61207300853771e-05	0.000121028918553631
SLC39A10	1.29876264563713	5.22704865737684	23.6412872658325	1.16070238472922e-06	1.2144708904566e-05
SLC39A4	1.51949468420206	5.98575697899927	16.0118648635258	6.29467627728811e-05	0.000397312041994208
SLC39A5	8.71683067917613	3.623840760411	14.1579648015233	0.000168084009048571	0.000921225649592913
SLC39A8	1.58291876723218	5.08796753101722	15.7863511586727	7.09122234641512e-05	0.000440034781890064
SLC3A1	3.10122189710678	2.69991775049314	8.54701413778167	0.00346089444771437	0.0116620160157707
SLC3A2	1.03900577328247	7.80015136989263	12.9472578333758	0.000320390450396901	0.00158886774127141
SLC41A1	-1.17128690658792	5.81194120475333	51.6924269153697	6.49126480328848e-13	2.42707290780583e-11
SLC41A2	-1.82538072753788	4.2685575946245	22.5441225465469	2.05371899867838e-06	1.9918688124956e-05
SLC43A1	-1.23947113768618	4.41895369475176	7.75811919056537	0.00534716139366151	0.01668435365547
SLC44A2	-1.08047540993261	7.65795765719653	32.260763114074	1.3480826199458e-08	2.1575842270378e-07
SLC45A1	-1.84800536842811	0.909781188617987	34.5711658374174	4.10948695752881e-09	7.34050868688953e-08
SLC47A1	2.97392101087866	2.32833071394644	15.7451768551254	7.24724777936546e-05	0.000447827131688521
SLC47A2	2.38648709172779	1.93380193288697	5.49499766290899	0.0190709532721769	0.0474568786445824
SLC4A11	1.13356341412956	5.00425994046237	6.20690744326274	0.0127252749849931	0.0340472487773132
SLC4A2	-1.95320722496296	7.42534018808383	88.057009209885	6.35948995331896e-21	9.24991307935492e-19
SLC4A3	-1.00095133260361	3.82580537870508	5.67331499503109	0.0172248759207808	0.043617458903282
SLC4A4	-1.43884362125773	4.65942916380255	4.76670365700465	0.0290153296506235	0.066814005437657
SLC5A12	5.38295102236494	2.18709889969859	35.5299458322547	2.51159521420407e-09	4.70870740158712e-08
SLC5A1	1.97586774481039	5.42370970784499	6.93807241910099	0.0084379995740026	0.0242320161339767
SLC5A5	-5.81940568048871	4.1088922001021	79.4099859886235	5.04703678161327e-19	5.56688157011943e-17
SLC5A6	1.26320136113514	5.86299271236007	17.4165852330102	3.00195147659877e-05	0.000210566135369694
SLC6A10P	4.02772173260005	1.83159486116707	4.06114284890714	0.043880792100963	0.093377196824493
SLC6A14	2.13896454849362	5.68936659269148	5.83894131005115	0.0156752556867922	0.0403104107772258
SLC7A2	-1.62458936728395	4.98076912367139	13.4006517503176	0.000251536882416676	0.00129098659380741
SLC7A5	1.24237650222383	9.31869016364599	6.55185642444678	0.0104774783487559	0.028897666893964
SLC7A7	2.2196117413554	4.67829975556227	19.652809261133	9.28666779008967e-06	7.43158010094479e-05
SLC8A1	-1.59908689249193	3.64297821398956	32.6893393177357	1.08128647693117e-08	1.76255022274149e-07
SLC9A1	-1.04723282554202	7.34833438677589	21.7487857524979	3.10786507347996e-06	2.84086340556497e-05
SLC9A2	-2.15896383300859	4.61491913327775	20.0889071432156	7.39242001187236e-06	6.07362329467055e-05
SLC9A3R2	-1.02444974353723	5.87808883719898	25.2280245625359	5.09366444401947e-07	5.84733240078419e-06
SLC9A3	-2.82090136768786	6.51359508665754	22.3836554007074	2.23265995573215e-06	2.14452011422865e-05
SLC9A4	-4.99745021577467	3.73108028648765	70.4453798679857	4.731880732651e-17	3.70598659037684e-15
SLCO1B3	6.06810254111521	3.40882429636622	17.2252050384232	3.32002225363739e-05	0.000230747738688415
SLCO3A1	1.03786298691545	5.99011123703269	8.1481113323091	0.00431060321975794	0.0139909622895331
SLCO4C1	3.85004424202419	1.36086721858395	8.53845413001645	0.00347720824474036	0.0117050682419592
SLIT2	-2.49867567340863	3.30775852632035	28.7912725894832	8.06135555116434e-08	1.08766668782071e-06
SLIT3	-2.23415665221081	5.52850931445423	43.662169192878	3.90242951274319e-11	9.91411843199018e-10
SLITRK6	2.27722891269142	4.423799361952	7.17395740304232	0.00739694225501827	0.0217375505522695
SLMAP	-1.32485961393418	6.52856355516942	65.9483251340098	4.62901621470492e-16	3.06348293089171e-14
SLMO1	1.35585377260729	1.31179302263996	11.9272107591363	0.000553199400903588	0.00250501104015049
SMAD9	-1.80270151254262	2.44982633654306	20.6331234800751	5.56253497768391e-06	4.75004599771769e-05
SMARCD3	-1.6018127863904	3.35448076545056	30.5453085871509	3.26159616619559e-08	4.79672076175164e-07
SMC2	1.20401499516626	6.20527420119341	27.3154539519952	1.72824621759501e-07	2.18581144646654e-06
SMC4	1.4581121754086	7.67859091889551	33.2873709112065	7.94972394813852e-09	1.33024710717524e-07
SMC6	1.01684200988672	5.7895308594797	20.4946870468916	5.97970022413525e-06	5.06704943448491e-05
SMOC2	-2.39154319455466	5.16387888868537	38.7726024303716	4.7616449446601e-10	1.0116393657708e-08
SMPD3	-1.15692862113043	5.09920739310494	5.07615125603911	0.0242571584786887	0.0576741159536115
SMTN	-1.77260118832811	7.37009364403491	59.3031174637354	1.35162244467316e-14	6.85443474241146e-13
SNAI2	1.66687267655157	5.66039872299614	8.22860084016347	0.00412353077442565	0.0134763094642711
SNAPC1	1.47365985771324	4.12988621151327	16.8070063306716	4.13802411146675e-05	0.000276481005246714
SNCAIP	1.36047482869998	3.61078913451908	5.43850102743164	0.0196975667109249	0.0486957401915954
SNCG	-1.37211611164222	2.56016636704257	10.3148319980545	0.0013196530840898	0.0051907661875223
SNED1	-1.52549556852798	4.46168098003068	24.4487428798789	7.63132903248101e-07	8.34779099784451e-06
SNHG3	1.16604696259302	3.31675291427691	14.9804456354264	0.000108631043059214	0.00063080566673265
